id,asset,milestone_year,scenario,period_block_start,period_block_end,solution
16160,SK_Pump_Hydro_Closed,2050,1,100,100,1.200425752541006
16161,SK_Pump_Hydro_Closed,2050,1,101,101,1.2049203326168427
16162,SK_Pump_Hydro_Closed,2050,1,102,102,1.1684525682303615
16163,SK_Pump_Hydro_Closed,2050,1,103,103,1.132048593551532
16164,SK_Pump_Hydro_Closed,2050,1,104,104,1.0956159004503545
16165,SK_Pump_Hydro_Closed,2050,1,105,105,1.059253891879128
16166,SK_Pump_Hydro_Closed,2050,1,106,106,1.0229058559911048
16167,SK_Pump_Hydro_Closed,2050,1,107,107,1.002444852038857
16168,SK_Pump_Hydro_Closed,2050,1,108,108,1.0169479717285592
16169,SK_Pump_Hydro_Closed,2050,1,109,109,0.9949417235338992
16170,SK_Pump_Hydro_Closed,2050,1,110,110,0.9585919426955092
16171,SK_Pump_Hydro_Closed,2050,1,111,111,0.9370656975480437
16172,SK_Pump_Hydro_Closed,2050,1,112,112,0.9238492352002875
16173,SK_Pump_Hydro_Closed,2050,1,113,113,0.8876111075134948
16174,SK_Pump_Hydro_Closed,2050,1,114,114,0.8788086262446748
16175,SK_Pump_Hydro_Closed,2050,1,115,115,0.9041325258863504
16176,SK_Pump_Hydro_Closed,2050,1,116,116,0.9588713041255873
16177,SK_Pump_Hydro_Closed,2050,1,117,117,1.022099612212051
16178,SK_Pump_Hydro_Closed,2050,1,118,118,1.057450712628589
16179,SK_Pump_Hydro_Closed,2050,1,119,119,1.0211264609707973
16180,SK_Pump_Hydro_Closed,2050,1,120,120,0.9848883332840046
16181,SK_Pump_Hydro_Closed,2050,1,121,121,0.9486502055972119
16182,SK_Pump_Hydro_Closed,2050,1,122,122,0.9124120779104192
16183,SK_Pump_Hydro_Closed,2050,1,123,123,0.9041543850213646
16184,SK_Pump_Hydro_Closed,2050,1,124,124,0.8679162573345719
16185,SK_Pump_Hydro_Closed,2050,1,125,125,0.8316781296477792
16186,SK_Pump_Hydro_Closed,2050,1,126,126,0.7954131734206442
16187,SK_Pump_Hydro_Closed,2050,1,127,127,0.7591750457338515
16188,SK_Pump_Hydro_Closed,2050,1,128,128,0.7229369180470588
16189,SK_Pump_Hydro_Closed,2050,1,129,129,0.6866987903602662
16190,SK_Pump_Hydro_Closed,2050,1,130,130,0.6504606626734735
16191,SK_Pump_Hydro_Closed,2050,1,131,131,0.6142225349866808
16192,SK_Pump_Hydro_Closed,2050,1,132,132,0.5779844072998881
16193,SK_Pump_Hydro_Closed,2050,1,133,133,0.5417462796130954
16194,SK_Pump_Hydro_Closed,2050,1,134,134,0.538636247478085
16195,SK_Pump_Hydro_Closed,2050,1,135,135,0.5418724258955502
16196,SK_Pump_Hydro_Closed,2050,1,136,136,0.5199521666085567
16197,SK_Pump_Hydro_Closed,2050,1,137,137,0.483714038921764
16198,SK_Pump_Hydro_Closed,2050,1,138,138,0.4474759112349713
16199,SK_Pump_Hydro_Closed,2050,1,139,139,0.41123778354817864
16200,SK_Pump_Hydro_Closed,2050,1,140,140,0.43272891343951564
16201,SK_Pump_Hydro_Closed,2050,1,141,141,0.465459756965095
16202,SK_Pump_Hydro_Closed,2050,1,142,142,0.4492106789605568
16203,SK_Pump_Hydro_Closed,2050,1,143,143,0.42572271685123547
16204,SK_Pump_Hydro_Closed,2050,1,144,144,0.44600808479294685
16205,SK_Pump_Hydro_Closed,2050,1,145,145,0.4816600510591447
16206,SK_Pump_Hydro_Closed,2050,1,146,146,0.476375546702229
16207,SK_Pump_Hydro_Closed,2050,1,147,147,0.4546505012202058
16208,SK_Pump_Hydro_Closed,2050,1,148,148,0.4184123735334131
16209,SK_Pump_Hydro_Closed,2050,1,149,149,0.39768433667730485
16210,SK_Pump_Hydro_Closed,2050,1,150,150,0.36144620899051216
16211,SK_Pump_Hydro_Closed,2050,1,151,151,0.3252018687805702
16212,SK_Pump_Hydro_Closed,2050,1,152,152,0.28896374109377754
16213,SK_Pump_Hydro_Closed,2050,1,153,153,0.25272561340698485
16214,SK_Pump_Hydro_Closed,2050,1,154,154,0.21648748572019216
16215,SK_Pump_Hydro_Closed,2050,1,155,155,0.18024935803339948
16216,SK_Pump_Hydro_Closed,2050,1,156,156,0.16169786180460355
16217,SK_Pump_Hydro_Closed,2050,1,157,157,0.12545973411781086
16218,SK_Pump_Hydro_Closed,2050,1,158,158,0.08922160643101817
16219,SK_Pump_Hydro_Closed,2050,1,159,159,0.05298347874422548
16220,SK_Pump_Hydro_Closed,2050,1,160,160,0.04355779718669602
16221,SK_Pump_Hydro_Closed,2050,1,161,161,0.007319669499903328
16222,SK_Pump_Hydro_Closed,2050,1,162,162,0.0
16223,SK_Pump_Hydro_Closed,2050,1,163,163,0.03273518650689567
16224,SK_Pump_Hydro_Closed,2050,1,164,164,0.07264334169805076
16225,SK_Pump_Hydro_Closed,2050,1,165,165,0.03640521401125806
16226,SK_Pump_Hydro_Closed,2050,1,166,166,0.01286079175896207
16227,SK_Pump_Hydro_Closed,2050,1,167,167,0.04029756665388737
16228,SK_Pump_Hydro_Closed,2050,1,168,168,0.03626195536521775
16229,SK_Pump_Hydro_Closed,2050,1,169,169,0.0
16230,SK_Pump_Hydro_Closed,2050,1,170,170,0.0038635009770418977
16231,SK_Pump_Hydro_Closed,2050,1,171,171,0.06820557997534216
16232,SK_Pump_Hydro_Closed,2050,1,172,172,0.1325476589736424
16233,SK_Pump_Hydro_Closed,2050,1,173,173,0.191313367248393
16234,SK_Pump_Hydro_Closed,2050,1,174,174,0.1904336208165114
16235,SK_Pump_Hydro_Closed,2050,1,175,175,0.15419549312971872
16236,SK_Pump_Hydro_Closed,2050,1,176,176,0.13792791800989831
16237,SK_Pump_Hydro_Closed,2050,1,177,177,0.18714458306238974
16238,SK_Pump_Hydro_Closed,2050,1,178,178,0.25148666206069
16239,SK_Pump_Hydro_Closed,2050,1,179,179,0.3158287410589902
16240,SK_Pump_Hydro_Closed,2050,1,180,180,0.36324218769403765
16241,SK_Pump_Hydro_Closed,2050,1,181,181,0.41596593258172954
16242,SK_Pump_Hydro_Closed,2050,1,182,182,0.4502485125455188
16243,SK_Pump_Hydro_Closed,2050,1,183,183,0.4722936890918893
16244,SK_Pump_Hydro_Closed,2050,1,184,184,0.5030257752314965
16245,SK_Pump_Hydro_Closed,2050,1,185,185,0.5491478966464666
16246,SK_Pump_Hydro_Closed,2050,1,186,186,0.6134899756447668
16247,SK_Pump_Hydro_Closed,2050,1,187,187,0.5772518479579741
16248,SK_Pump_Hydro_Closed,2050,1,188,188,0.5410137202711814
16249,SK_Pump_Hydro_Closed,2050,1,189,189,0.5046800982474362
16250,SK_Pump_Hydro_Closed,2050,1,190,190,0.4683930262287998
16251,SK_Pump_Hydro_Closed,2050,1,191,191,0.4321548985420071
16252,SK_Pump_Hydro_Closed,2050,1,192,192,0.4663434373894488
16253,SK_Pump_Hydro_Closed,2050,1,193,193,0.5296148262937947
16254,SK_Pump_Hydro_Closed,2050,1,194,194,0.593956905292095
16255,SK_Pump_Hydro_Closed,2050,1,195,195,0.6582989842903952
16256,SK_Pump_Hydro_Closed,2050,1,196,196,0.7058047406890626
16257,SK_Pump_Hydro_Closed,2050,1,197,197,0.747415844907751
16258,SK_Pump_Hydro_Closed,2050,1,198,198,0.7711295038016532
16259,SK_Pump_Hydro_Closed,2050,1,199,199,0.7482706208548875
16260,SK_Pump_Hydro_Closed,2050,1,200,200,0.7754633626552062
16261,SK_Pump_Hydro_Closed,2050,1,201,201,0.8077254161190328
16262,SK_Pump_Hydro_Closed,2050,1,202,202,0.7999175803249976
16263,SK_Pump_Hydro_Closed,2050,1,203,203,0.7967397769944512
16264,SK_Pump_Hydro_Closed,2050,1,204,204,0.8034426881026097
16265,SK_Pump_Hydro_Closed,2050,1,205,205,0.8484330066122274
16266,SK_Pump_Hydro_Closed,2050,1,206,206,0.8221149181976842
16267,SK_Pump_Hydro_Closed,2050,1,207,207,0.7857965962677074
16268,SK_Pump_Hydro_Closed,2050,1,208,208,0.8084121607292237
16269,SK_Pump_Hydro_Closed,2050,1,209,209,0.8423443876187299
16270,SK_Pump_Hydro_Closed,2050,1,210,210,0.8247061435052488
16271,SK_Pump_Hydro_Closed,2050,1,211,211,0.8219530403305343
16272,SK_Pump_Hydro_Closed,2050,1,212,212,0.8281922942286859
16273,SK_Pump_Hydro_Closed,2050,1,213,213,0.8804423852863885
16274,SK_Pump_Hydro_Closed,2050,1,214,214,0.9447844642846888
16275,SK_Pump_Hydro_Closed,2050,1,215,215,1.0070959555227503
16276,SK_Pump_Hydro_Closed,2050,1,216,216,1.0534057046649317
16277,SK_Pump_Hydro_Closed,2050,1,217,217,1.0956186901013234
16278,SK_Pump_Hydro_Closed,2050,1,218,218,1.1599607690996236
16279,SK_Pump_Hydro_Closed,2050,1,219,219,1.224302848097924
16280,SK_Pump_Hydro_Closed,2050,1,220,220,1.2886449270962241
16281,SK_Pump_Hydro_Closed,2050,1,221,221,1.3529870060945244
16282,SK_Pump_Hydro_Closed,2050,1,222,222,1.4173290850928246
16283,SK_Pump_Hydro_Closed,2050,1,223,223,1.4816711640911249
16284,SK_Pump_Hydro_Closed,2050,1,224,224,1.5460132430894251
16285,SK_Pump_Hydro_Closed,2050,1,225,225,1.5817291766019062
16286,SK_Pump_Hydro_Closed,2050,1,226,226,1.6134891377167597
16287,SK_Pump_Hydro_Closed,2050,1,227,227,1.6477300249931714
16288,SK_Pump_Hydro_Closed,2050,1,228,228,1.6532749715288129
16289,SK_Pump_Hydro_Closed,2050,1,229,229,1.6259955490714275
16290,SK_Pump_Hydro_Closed,2050,1,230,230,1.6103048560509003
16291,SK_Pump_Hydro_Closed,2050,1,231,231,1.6590508016312093
16292,SK_Pump_Hydro_Closed,2050,1,232,232,1.7233928806295096
16293,SK_Pump_Hydro_Closed,2050,1,233,233,1.7877349596278098
16294,SK_Pump_Hydro_Closed,2050,1,234,234,1.8483450825906402
16295,SK_Pump_Hydro_Closed,2050,1,235,235,1.8638571678009983
16296,SK_Pump_Hydro_Closed,2050,1,236,236,1.8420997044605343
16297,SK_Pump_Hydro_Closed,2050,1,237,237,1.8057246699320404
16298,SK_Pump_Hydro_Closed,2050,1,238,238,1.7941365756276046
16299,SK_Pump_Hydro_Closed,2050,1,239,239,1.7751168677670062
16300,SK_Pump_Hydro_Closed,2050,1,240,240,1.760707369099931
16301,SK_Pump_Hydro_Closed,2050,1,241,241,1.7604011178717
16302,SK_Pump_Hydro_Closed,2050,1,242,242,1.8247431968700003
16303,SK_Pump_Hydro_Closed,2050,1,243,243,1.8890852758683006
16304,SK_Pump_Hydro_Closed,2050,1,244,244,1.8919458048609177
16305,SK_Pump_Hydro_Closed,2050,1,245,245,1.8713612417695213
16306,SK_Pump_Hydro_Closed,2050,1,246,246,1.9357033207678216
16307,SK_Pump_Hydro_Closed,2050,1,247,247,2.000045399766122
16308,SK_Pump_Hydro_Closed,2050,1,248,248,1.9796693769974993
16309,SK_Pump_Hydro_Closed,2050,1,249,249,1.969652777782211
16310,SK_Pump_Hydro_Closed,2050,1,250,250,1.9509360913146125
16311,SK_Pump_Hydro_Closed,2050,1,251,251,1.9477277864022837
16312,SK_Pump_Hydro_Closed,2050,1,252,252,2.012069865400584
16313,SK_Pump_Hydro_Closed,2050,1,253,253,2.076411944398884
16314,SK_Pump_Hydro_Closed,2050,1,254,254,2.106045642592083
16315,SK_Pump_Hydro_Closed,2050,1,255,255,2.0791350733048057
16316,SK_Pump_Hydro_Closed,2050,1,256,256,2.075025615515433
16317,SK_Pump_Hydro_Closed,2050,1,257,257,2.0385473000294425
16318,SK_Pump_Hydro_Closed,2050,1,258,258,2.004002005230839
16319,SK_Pump_Hydro_Closed,2050,1,259,259,2.038802893411612
16320,SK_Pump_Hydro_Closed,2050,1,260,260,2.0139269233835257
16321,SK_Pump_Hydro_Closed,2050,1,261,261,1.9775413413106624
16322,SK_Pump_Hydro_Closed,2050,1,262,262,1.9969352630432382
16323,SK_Pump_Hydro_Closed,2050,1,263,263,2.0612773420415387
16324,SK_Pump_Hydro_Closed,2050,1,264,264,2.125619421039839
16325,SK_Pump_Hydro_Closed,2050,1,265,265,2.172970117649387
16326,SK_Pump_Hydro_Closed,2050,1,266,266,2.228250682003634
16327,SK_Pump_Hydro_Closed,2050,1,267,267,2.263247526104177
16328,SK_Pump_Hydro_Closed,2050,1,268,268,2.322610263457648
16329,SK_Pump_Hydro_Closed,2050,1,269,269,2.3869523424559485
16330,SK_Pump_Hydro_Closed,2050,1,270,270,2.4306531684598514
16331,SK_Pump_Hydro_Closed,2050,1,271,271,2.461968724023938
16332,SK_Pump_Hydro_Closed,2050,1,272,272,2.5055313674507733
16333,SK_Pump_Hydro_Closed,2050,1,273,273,2.5283078301073383
16334,SK_Pump_Hydro_Closed,2050,1,274,274,2.4919120309183955
16335,SK_Pump_Hydro_Closed,2050,1,275,275,2.4555784786895205
16336,SK_Pump_Hydro_Closed,2050,1,276,276,2.5199205576878208
16337,SK_Pump_Hydro_Closed,2050,1,277,277,2.584262636686121
16338,SK_Pump_Hydro_Closed,2050,1,278,278,2.635231602742548
16339,SK_Pump_Hydro_Closed,2050,1,279,279,2.6000415018710044
16340,SK_Pump_Hydro_Closed,2050,1,280,280,2.5774682357044814
16341,SK_Pump_Hydro_Closed,2050,1,281,281,2.6304225310735623
16342,SK_Pump_Hydro_Closed,2050,1,282,282,2.6947646100718625
16343,SK_Pump_Hydro_Closed,2050,1,283,283,2.7591066890701628
16344,SK_Pump_Hydro_Closed,2050,1,284,284,2.801004816481395
16345,SK_Pump_Hydro_Closed,2050,1,285,285,2.8579952480987427
16346,SK_Pump_Hydro_Closed,2050,1,286,286,2.887797058431834
16347,SK_Pump_Hydro_Closed,2050,1,287,287,2.9155778648081334
16348,SK_Pump_Hydro_Closed,2050,1,288,288,2.8968402900492425
16349,SK_Pump_Hydro_Closed,2050,1,289,289,2.890414903759764
16350,SK_Pump_Hydro_Closed,2050,1,290,290,2.9547569827580644
16351,SK_Pump_Hydro_Closed,2050,1,291,291,3.0190990617563647
16352,SK_Pump_Hydro_Closed,2050,1,292,292,3.083441140754665
16353,SK_Pump_Hydro_Closed,2050,1,293,293,3.147783219752965
16354,SK_Pump_Hydro_Closed,2050,1,294,294,3.185934990609092
16355,SK_Pump_Hydro_Closed,2050,1,295,295,3.1494350939734894
16356,SK_Pump_Hydro_Closed,2050,1,296,296,3.1130167640430955
16357,SK_Pump_Hydro_Closed,2050,1,297,297,3.1461233775428425
16358,SK_Pump_Hydro_Closed,2050,1,298,298,3.1198189857136494
16359,SK_Pump_Hydro_Closed,2050,1,299,299,3.139222548079757
16360,SK_Pump_Hydro_Closed,2050,1,300,300,3.167490871749018
16361,SK_Pump_Hydro_Closed,2050,1,301,301,3.185155544607058
16362,SK_Pump_Hydro_Closed,2050,1,302,302,3.23447115009141
16363,SK_Pump_Hydro_Closed,2050,1,303,303,3.2773515268420907
16364,SK_Pump_Hydro_Closed,2050,1,304,304,3.27149726668315
16365,SK_Pump_Hydro_Closed,2050,1,305,305,3.2503106272632474
16366,SK_Pump_Hydro_Closed,2050,1,306,306,3.2446124587102863
16367,SK_Pump_Hydro_Closed,2050,1,307,307,3.304892345634728
16368,SK_Pump_Hydro_Closed,2050,1,308,308,3.3692344246330284
16369,SK_Pump_Hydro_Closed,2050,1,309,309,3.4318765067912618
16370,SK_Pump_Hydro_Closed,2050,1,310,310,3.4658509266713526
16371,SK_Pump_Hydro_Closed,2050,1,311,311,3.4464958197904334
16372,SK_Pump_Hydro_Closed,2050,1,312,312,3.409957210942587
16373,SK_Pump_Hydro_Closed,2050,1,313,313,3.3733265710823312
16374,SK_Pump_Hydro_Closed,2050,1,314,314,3.3367172946995547
16375,SK_Pump_Hydro_Closed,2050,1,315,315,3.300166404783108
16376,SK_Pump_Hydro_Closed,2050,1,316,316,3.27224237208113
16377,SK_Pump_Hydro_Closed,2050,1,317,317,3.235649137210642
16378,SK_Pump_Hydro_Closed,2050,1,318,318,3.1990184973503863
16379,SK_Pump_Hydro_Closed,2050,1,319,319,3.1991157530730536
16380,SK_Pump_Hydro_Closed,2050,1,320,320,3.181747554818915
16381,SK_Pump_Hydro_Closed,2050,1,321,321,3.153592696780481
16382,SK_Pump_Hydro_Closed,2050,1,322,322,3.116977128508646
16383,SK_Pump_Hydro_Closed,2050,1,323,323,3.0803464886483907
16384,SK_Pump_Hydro_Closed,2050,1,324,324,3.0690460328922327
16385,SK_Pump_Hydro_Closed,2050,1,325,325,3.05979773435778
16386,SK_Pump_Hydro_Closed,2050,1,326,326,3.059078665803262
16387,SK_Pump_Hydro_Closed,2050,1,327,327,3.109400775501883
16388,SK_Pump_Hydro_Closed,2050,1,328,328,3.0727930599773163
16389,SK_Pump_Hydro_Closed,2050,1,329,329,3.039351176451422
16390,SK_Pump_Hydro_Closed,2050,1,330,330,3.0435434308052347
16391,SK_Pump_Hydro_Closed,2050,1,331,331,3.0069127909449795
16392,SK_Pump_Hydro_Closed,2050,1,332,332,2.9702821510847244
16393,SK_Pump_Hydro_Closed,2050,1,333,333,2.933651511224469
16394,SK_Pump_Hydro_Closed,2050,1,334,334,2.897020871364214
16395,SK_Pump_Hydro_Closed,2050,1,335,335,2.860390231503959
16396,SK_Pump_Hydro_Closed,2050,1,336,336,2.831131071879232
16397,SK_Pump_Hydro_Closed,2050,1,337,337,2.8027977196957727
16398,SK_Pump_Hydro_Closed,2050,1,338,338,2.766167079835517
16399,SK_Pump_Hydro_Closed,2050,1,339,339,2.729536439975262
16400,SK_Pump_Hydro_Closed,2050,1,340,340,2.692905800115007
16401,SK_Pump_Hydro_Closed,2050,1,341,341,2.6562751602547516
16402,SK_Pump_Hydro_Closed,2050,1,342,342,2.626653104441463
16403,SK_Pump_Hydro_Closed,2050,1,343,343,2.5900224645812076
16404,SK_Pump_Hydro_Closed,2050,1,344,344,2.5533918247209524
16405,SK_Pump_Hydro_Closed,2050,1,345,345,2.516761184860697
16406,SK_Pump_Hydro_Closed,2050,1,346,346,2.4834837407030994
16407,SK_Pump_Hydro_Closed,2050,1,347,347,2.503225536114165
16408,SK_Pump_Hydro_Closed,2050,1,348,348,2.533832144294657
16409,SK_Pump_Hydro_Closed,2050,1,349,349,2.567407223648856
16410,SK_Pump_Hydro_Closed,2050,1,350,350,2.544436773936867
16411,SK_Pump_Hydro_Closed,2050,1,351,351,2.5078061340766116
16412,SK_Pump_Hydro_Closed,2050,1,352,352,2.4711754942163564
16413,SK_Pump_Hydro_Closed,2050,1,353,353,2.4345448543561012
16414,SK_Pump_Hydro_Closed,2050,1,354,354,2.397914214495846
16415,SK_Pump_Hydro_Closed,2050,1,355,355,2.361283574635591
16416,SK_Pump_Hydro_Closed,2050,1,356,356,2.3246529347753357
16417,SK_Pump_Hydro_Closed,2050,1,357,357,2.2880222949150806
16418,SK_Pump_Hydro_Closed,2050,1,358,358,2.2513916550548254
16419,SK_Pump_Hydro_Closed,2050,1,359,359,2.2147610151945702
16420,SK_Pump_Hydro_Closed,2050,1,360,360,2.1791960062189895
16421,SK_Pump_Hydro_Closed,2050,1,361,361,2.161071459365516
16422,SK_Pump_Hydro_Closed,2050,1,362,362,2.1462865197578274
16423,SK_Pump_Hydro_Closed,2050,1,363,363,2.1232612797205106
16424,SK_Pump_Hydro_Closed,2050,1,364,364,2.086630639860255
16425,SK_Pump_Hydro_Closed,2050,1,365,365,2.05
16426,SK_Pump_Hydro_Open,2050,1,1,1,22.21565725845914
16427,SK_Pump_Hydro_Open,2050,1,2,2,21.656314516918282
16428,SK_Pump_Hydro_Open,2050,1,3,3,21.096971775377423
16429,SK_Pump_Hydro_Open,2050,1,4,4,20.537629033836566
16430,SK_Pump_Hydro_Open,2050,1,5,5,20.123775814854447
16431,SK_Pump_Hydro_Open,2050,1,6,6,20.018191404460588
16432,SK_Pump_Hydro_Open,2050,1,7,7,19.458848662919728
16433,SK_Pump_Hydro_Open,2050,1,8,8,18.899505921378868
16434,SK_Pump_Hydro_Open,2050,1,9,9,18.340163179838008
16435,SK_Pump_Hydro_Open,2050,1,10,10,17.780820438297148
16436,SK_Pump_Hydro_Open,2050,1,11,11,17.22147769675629
16437,SK_Pump_Hydro_Open,2050,1,12,12,16.66213495521543
16438,SK_Pump_Hydro_Open,2050,1,13,13,16.10279221367457
16439,SK_Pump_Hydro_Open,2050,1,14,14,15.54344947213371
16440,SK_Pump_Hydro_Open,2050,1,15,15,14.984106730592853
16441,SK_Pump_Hydro_Open,2050,1,16,16,14.424763989051995
16442,SK_Pump_Hydro_Open,2050,1,17,17,13.865421247511136
16443,SK_Pump_Hydro_Open,2050,1,18,18,13.921379649461967
16444,SK_Pump_Hydro_Open,2050,1,19,19,14.638553959863765
16445,SK_Pump_Hydro_Open,2050,1,20,20,14.98141631707622
16446,SK_Pump_Hydro_Open,2050,1,21,21,15.323082788147389
16447,SK_Pump_Hydro_Open,2050,1,22,22,16.040257098549187
16448,SK_Pump_Hydro_Open,2050,1,23,23,16.388494963227927
16449,SK_Pump_Hydro_Open,2050,1,24,24,15.932637230924065
16450,SK_Pump_Hydro_Open,2050,1,25,25,16.14961714829217
16451,SK_Pump_Hydro_Open,2050,1,26,26,15.76159337596448
16452,SK_Pump_Hydro_Open,2050,1,27,27,15.620447051033238
16453,SK_Pump_Hydro_Open,2050,1,28,28,15.06110430949238
16454,SK_Pump_Hydro_Open,2050,1,29,29,14.501761567951522
16455,SK_Pump_Hydro_Open,2050,1,30,30,13.942418826410664
16456,SK_Pump_Hydro_Open,2050,1,31,31,13.797037847205802
16457,SK_Pump_Hydro_Open,2050,1,32,32,13.253607582493089
16458,SK_Pump_Hydro_Open,2050,1,33,33,13.183830536105505
16459,SK_Pump_Hydro_Open,2050,1,34,34,13.606545701853014
16460,SK_Pump_Hydro_Open,2050,1,35,35,14.248570085953741
16461,SK_Pump_Hydro_Open,2050,1,36,36,14.626829336456016
16462,SK_Pump_Hydro_Open,2050,1,37,37,14.067486594915158
16463,SK_Pump_Hydro_Open,2050,1,38,38,13.5081438533743
16464,SK_Pump_Hydro_Open,2050,1,39,39,12.948801111833442
16465,SK_Pump_Hydro_Open,2050,1,40,40,12.588003638228923
16466,SK_Pump_Hydro_Open,2050,1,41,41,12.574715498864464
16467,SK_Pump_Hydro_Open,2050,1,42,42,13.026412396519808
16468,SK_Pump_Hydro_Open,2050,1,43,43,13.328032722079904
16469,SK_Pump_Hydro_Open,2050,1,44,44,13.504000686747125
16470,SK_Pump_Hydro_Open,2050,1,45,45,13.847159243477497
16471,SK_Pump_Hydro_Open,2050,1,46,46,13.340477500537759
16472,SK_Pump_Hydro_Open,2050,1,47,47,12.828850248856744
16473,SK_Pump_Hydro_Open,2050,1,48,48,12.325375710204215
16474,SK_Pump_Hydro_Open,2050,1,49,49,11.785041897750537
16475,SK_Pump_Hydro_Open,2050,1,50,50,11.225699156209679
16476,SK_Pump_Hydro_Open,2050,1,51,51,10.707150949924717
16477,SK_Pump_Hydro_Open,2050,1,52,52,10.470989336577121
16478,SK_Pump_Hydro_Open,2050,1,53,53,10.069176300229811
16479,SK_Pump_Hydro_Open,2050,1,54,54,9.509833558688953
16480,SK_Pump_Hydro_Open,2050,1,55,55,9.081910253152323
16481,SK_Pump_Hydro_Open,2050,1,56,56,9.383401636552179
16482,SK_Pump_Hydro_Open,2050,1,57,57,9.487730532693051
16483,SK_Pump_Hydro_Open,2050,1,58,58,9.775877232861232
16484,SK_Pump_Hydro_Open,2050,1,59,59,9.822104693757154
16485,SK_Pump_Hydro_Open,2050,1,60,60,9.262761952216296
16486,SK_Pump_Hydro_Open,2050,1,61,61,8.703419210675438
16487,SK_Pump_Hydro_Open,2050,1,62,62,8.149380555879782
16488,SK_Pump_Hydro_Open,2050,1,63,63,8.077805721026754
16489,SK_Pump_Hydro_Open,2050,1,64,64,8.267298215614773
16490,SK_Pump_Hydro_Open,2050,1,65,65,7.789360455007564
16491,SK_Pump_Hydro_Open,2050,1,66,66,7.230017713466706
16492,SK_Pump_Hydro_Open,2050,1,67,67,6.688773228184209
16493,SK_Pump_Hydro_Open,2050,1,68,68,6.792101110565599
16494,SK_Pump_Hydro_Open,2050,1,69,69,6.4037553083026815
16495,SK_Pump_Hydro_Open,2050,1,70,70,6.5646756848715135
16496,SK_Pump_Hydro_Open,2050,1,71,71,6.480536836189037
16497,SK_Pump_Hydro_Open,2050,1,72,72,6.019866460571647
16498,SK_Pump_Hydro_Open,2050,1,73,73,5.660046945404266
16499,SK_Pump_Hydro_Open,2050,1,74,74,5.282355459494907
16500,SK_Pump_Hydro_Open,2050,1,75,75,4.830003522767378
16501,SK_Pump_Hydro_Open,2050,1,76,76,4.476652021468505
16502,SK_Pump_Hydro_Open,2050,1,77,77,4.9949108173245795
16503,SK_Pump_Hydro_Open,2050,1,78,78,5.527057704443382
16504,SK_Pump_Hydro_Open,2050,1,79,79,6.03576088275913
16505,SK_Pump_Hydro_Open,2050,1,80,80,5.805933566224157
16506,SK_Pump_Hydro_Open,2050,1,81,81,5.876810947774395
16507,SK_Pump_Hydro_Open,2050,1,82,82,5.478610113883423
16508,SK_Pump_Hydro_Open,2050,1,83,83,5.991495001967262
16509,SK_Pump_Hydro_Open,2050,1,84,84,6.292161624531766
16510,SK_Pump_Hydro_Open,2050,1,85,85,5.812539685692814
16511,SK_Pump_Hydro_Open,2050,1,86,86,5.714394671994751
16512,SK_Pump_Hydro_Open,2050,1,87,87,5.587138113086372
16513,SK_Pump_Hydro_Open,2050,1,88,88,5.027795371545514
16514,SK_Pump_Hydro_Open,2050,1,89,89,4.468452630004656
16515,SK_Pump_Hydro_Open,2050,1,90,90,3.909109888463797
16516,SK_Pump_Hydro_Open,2050,1,91,91,3.3830255130053986
16517,SK_Pump_Hydro_Open,2050,1,92,92,2.9758556846182236
16518,SK_Pump_Hydro_Open,2050,1,93,93,3.484671865926054
16519,SK_Pump_Hydro_Open,2050,1,94,94,3.907691537443757
16520,SK_Pump_Hydro_Open,2050,1,95,95,4.498784888194857
16521,SK_Pump_Hydro_Open,2050,1,96,96,5.036554042987919
16522,SK_Pump_Hydro_Open,2050,1,97,97,4.69422506895209
16523,SK_Pump_Hydro_Open,2050,1,98,98,4.507124055943175
16524,SK_Pump_Hydro_Open,2050,1,99,99,4.27459986036871
16525,SK_Pump_Hydro_Open,2050,1,100,100,4.352382363687673
16526,SK_Pump_Hydro_Open,2050,1,101,101,4.348814860830475
16527,SK_Pump_Hydro_Open,2050,1,102,102,3.9403726019247456
16528,SK_Pump_Hydro_Open,2050,1,103,103,3.5910300800681827
16529,SK_Pump_Hydro_Open,2050,1,104,104,3.21508058238877
16530,SK_Pump_Hydro_Open,2050,1,105,105,2.9046187203693266
16531,SK_Pump_Hydro_Open,2050,1,106,106,2.607102236743696
16532,SK_Pump_Hydro_Open,2050,1,107,107,2.4176720905425864
16533,SK_Pump_Hydro_Open,2050,1,108,108,2.555255169868957
16534,SK_Pump_Hydro_Open,2050,1,109,109,2.4139691055732593
16535,SK_Pump_Hydro_Open,2050,1,110,110,2.1148359644704113
16536,SK_Pump_Hydro_Open,2050,1,111,111,1.9948393934612438
16537,SK_Pump_Hydro_Open,2050,1,112,112,1.9719983294794012
16538,SK_Pump_Hydro_Open,2050,1,113,113,1.7763093354501602
16539,SK_Pump_Hydro_Open,2050,1,114,114,1.8296255450662613
16540,SK_Pump_Hydro_Open,2050,1,115,115,2.1450883892120594
16541,SK_Pump_Hydro_Open,2050,1,116,116,2.7751033950817963
16542,SK_Pump_Hydro_Open,2050,1,117,117,3.4821691500484127
16543,SK_Pump_Hydro_Open,2050,1,118,118,3.912370068921776
16544,SK_Pump_Hydro_Open,2050,1,119,119,3.6368891425096126
